class_name,mfcc_mean_matrix1,mfcc_mean_matrix2,mfcc_mean_matrix3,mfcc_mean_matrix4,mfcc_mean_matrix5,mfcc_mean_matrix6,mfcc_mean_matrix7,mfcc_mean_matrix8,mfcc_mean_matrix9,mfcc_mean_matrix10,mfcc_mean_matrix11,mfcc_mean_matrix12,mfcc_mean_matrix13,covariance_1_1,covariance_1_2,covariance_1_3,covariance_1_4,covariance_1_5,covariance_1_6,covariance_1_7,covariance_1_8,covariance_1_9,covariance_1_10,covariance_1_11,covariance_1_12,covariance_1_13,covariance_2_1,covariance_2_2,covariance_2_3,covariance_2_4,covariance_2_5,covariance_2_6,covariance_2_7,covariance_2_8,covariance_2_9,covariance_2_10,covariance_2_11,covariance_2_12,covariance_2_13,covariance_3_1,covariance_3_2,covariance_3_3,covariance_3_4,covariance_3_5,covariance_3_6,covariance_3_7,covariance_3_8,covariance_3_9,covariance_3_10,covariance_3_11,covariance_3_12,covariance_3_13,covariance_4_1,covariance_4_2,covariance_4_3,covariance_4_4,covariance_4_5,covariance_4_6,covariance_4_7,covariance_4_8,covariance_4_9,covariance_4_10,covariance_4_11,covariance_4_12,covariance_4_13,covariance_5_1,covariance_5_2,covariance_5_3,covariance_5_4,covariance_5_5,covariance_5_6,covariance_5_7,covariance_5_8,covariance_5_9,covariance_5_10,covariance_5_11,covariance_5_12,covariance_5_13,covariance_6_1,covariance_6_2,covariance_6_3,covariance_6_4,covariance_6_5,covariance_6_6,covariance_6_7,covariance_6_8,covariance_6_9,covariance_6_10,covariance_6_11,covariance_6_12,covariance_6_13,covariance_7_1,covariance_7_2,covariance_7_3,covariance_7_4,covariance_7_5,covariance_7_6,covariance_7_7,covariance_7_8,covariance_7_9,covariance_7_10,covariance_7_11,covariance_7_12,covariance_7_13,covariance_8_1,covariance_8_2,covariance_8_3,covariance_8_4,covariance_8_5,covariance_8_6,covariance_8_7,covariance_8_8,covariance_8_9,covariance_8_10,covariance_8_11,covariance_8_12,covariance_8_13,covariance_9_1,covariance_9_2,covariance_9_3,covariance_9_4,covariance_9_5,covariance_9_6,covariance_9_7,covariance_9_8,covariance_9_9,covariance_9_10,covariance_9_11,covariance_9_12,covariance_9_13,covariance_10_1,covariance_10_2,covariance_10_3,covariance_10_4,covariance_10_5,covariance_10_6,covariance_10_7,covariance_10_8,covariance_10_9,covariance_10_10,covariance_10_11,covariance_10_12,covariance_10_13,covariance_11_1,covariance_11_2,covariance_11_3,covariance_11_4,covariance_11_5,covariance_11_6,covariance_11_7,covariance_11_8,covariance_11_9,covariance_11_10,covariance_11_11,covariance_11_12,covariance_11_13,covariance_12_1,covariance_12_2,covariance_12_3,covariance_12_4,covariance_12_5,covariance_12_6,covariance_12_7,covariance_12_8,covariance_12_9,covariance_12_10,covariance_12_11,covariance_12_12,covariance_12_13,covariance_13_1,covariance_13_2,covariance_13_3,covariance_13_4,covariance_13_5,covariance_13_6,covariance_13_7,covariance_13_8,covariance_13_9,covariance_13_10,covariance_13_11,covariance_13_12,covariance_13_13,label
classical,70.45785892,27.21656097,-7.724434707,-18.82384179,8.121773824,-37.83863764,8.87839675,-19.92809119,-1.723459602,-5.802390673,1.692098875,3.983733072,-0.941957389,30.21576407,-14.05219927,-7.553181222,6.078646897,-6.593819352,-8.622591004,-16.08313991,13.02574611,-2.338673729,-16.95941211,-5.766937862,-7.093831287,2.323021222,-14.05219927,47.35759757,23.61283048,-25.61373698,-4.097001188,4.24571236,9.316940053,-19.18126462,-1.198762444,-12.28820708,11.33644315,-10.71682133,13.12054656,-7.553181222,23.61283048,47.75763501,5.354323268,-37.26007274,34.79383057,-40.37600458,7.195664989,-1.672628418,-8.689860922,27.34573179,-11.48075164,30.26706776,6.078646897,-25.61373698,5.354323268,65.53034014,22.20520999,-8.063359194,-11.41962448,21.58641139,6.430434023,26.06506546,-7.857634827,29.80488668,-7.69771607,-6.593819352,-4.097001188,-37.26007274,22.20520999,125.5594144,-41.24325457,94.01079131,-13.43847774,18.21872008,16.97010704,-45.21742509,28.19092414,-48.62570918,-8.622591004,4.24571236,34.79383057,-8.063359194,-41.24325457,148.6993547,-23.15060712,42.49384226,-5.659427263,-22.40511591,39.41100893,-61.11436553,38.89119652,-16.08313991,9.316940053,-40.37600458,-11.41962448,94.01079131,-23.15060712,166.0211571,6.7363439,27.23242555,32.24687275,-50.14107571,33.206172,-55.25609888,13.02574611,-19.18126462,7.195664989,21.58641139,-13.43847774,42.49384226,6.7363439,103.7662479,55.25427537,4.919448339,4.347482087,-24.68585224,12.63340753,-2.338673729,-1.198762444,-1.672628418,6.430434023,18.21872008,-5.659427263,27.23242555,55.25427537,94.86367789,53.66626875,-11.05824905,2.231669967,-8.777496079,-16.95941211,-12.28820708,-8.689860922,26.06506546,16.97010704,-22.40511591,32.24687275,4.919448339,53.66626875,111.9282885,21.23583258,53.55698445,-21.35020729,-5.766937862,11.33644315,27.34573179,-7.857634827,-45.21742509,39.41100893,-50.14107571,4.347482087,-11.05824905,21.23583258,107.8554448,15.62133714,50.00939734,-7.093831287,-10.71682133,-11.48075164,29.80488668,28.19092414,-61.11436553,33.206172,-24.68585224,2.231669967,53.55698445,15.62133714,122.4871763,7.933206625,2.323021222,13.12054656,30.26706776,-7.69771607,-48.62570918,38.89119652,-55.25609888,12.63340753,-8.777496079,-21.35020729,50.00939734,7.933206625,95.6495823,classical
classical,66.88342083,22.11140161,3.200405894,-35.22233039,15.43252008,-12.78801409,21.97055919,-30.83347176,16.22957507,-8.115992394,-3.016910622,1.563234291,-5.515981944,15.73968106,13.61665696,8.797318348,6.004393479,5.679581865,-27.82862368,-16.15801041,7.332847696,-12.05309382,-21.44190316,0.904709004,-11.40260162,13.47817776,13.61665696,34.52374115,23.90320305,4.310311363,10.15605266,-38.10695801,-10.38208695,-3.750849569,-12.36960442,-25.95740748,-13.1538882,-3.375673635,13.10734585,8.797318348,23.90320305,28.97224713,16.86543593,-2.88089253,-20.01089182,-14.2382787,1.03561531,-18.32977095,-21.97482958,-4.725670526,-7.211949744,15.68658629,6.004393479,4.310311363,16.86543593,33.34738292,1.212545336,-6.008097487,-18.30898829,9.894418765,-18.3105931,-15.69978705,5.189641271,-6.312958727,10.92019674,5.679581865,10.15605266,-2.88089253,1.212545336,60.23812454,-21.28517132,9.047743064,-4.458127063,10.26189695,-0.454027279,-17.45687918,13.4151138,-11.93601893,-27.82862368,-38.10695801,-20.01089182,-6.008097487,-21.28517132,122.1128697,36.01099616,6.455825014,33.72524235,49.14116351,27.45104048,-17.39829653,-19.56431428,-16.15801041,-10.38208695,-14.2382787,-18.30898829,9.047743064,36.01099616,81.01273933,3.679691766,32.13273801,40.16563015,-11.75527699,18.7360765,-35.03208365,7.332847696,-3.750849569,1.03561531,9.894418765,-4.458127063,6.455825014,3.679691766,69.71107017,12.96941164,-7.549032261,14.73811536,-20.07659698,7.070864097,-12.05309382,-12.36960442,-18.32977095,-18.3105931,10.26189695,33.72524235,32.13273801,12.96941164,69.32176068,33.13288732,-0.735138399,11.26099297,-25.05915237,-21.44190316,-25.95740748,-21.97482958,-15.69978705,-0.454027279,49.14116351,40.16563015,-7.549032261,33.13288732,82.41909945,19.70459643,14.89452308,-29.11051218,0.904709004,-13.1538882,-4.725670526,5.189641271,-17.45687918,27.45104048,-11.75527699,14.73811536,-0.735138399,19.70459643,72.81704512,-13.77859702,12.64006792,-11.40260162,-3.375673635,-7.211949744,-6.312958727,13.4151138,-17.39829653,18.7360765,-20.07659698,11.26099297,14.89452308,-13.77859702,86.64759353,0.167855884,13.47817776,13.10734585,15.68658629,10.92019674,-11.93601893,-19.56431428,-35.03208365,7.070864097,-25.05915237,-29.11051218,12.64006792,0.167855884,72.29326703,classical
classical,69.31949634,24.68660344,4.673255793,-35.65637936,14.30735111,-16.32795091,20.98996064,-28.01578822,15.07268497,-11.74307216,-4.598267988,-1.632373962,-2.802482162,24.35001289,14.7934924,7.830416733,-0.919728578,-9.872669035,-39.54314557,-25.97347898,12.10017709,-10.74506542,-33.4466422,1.444996035,-22.32160013,20.96865187,14.7934924,35.69240569,22.89460645,-3.801461196,5.681081994,-45.2462845,1.083620396,1.09037756,-11.09853949,-28.84948067,-18.93431337,-5.724477527,10.36909884,7.830416733,22.89460645,31.54387982,21.08229485,-3.780691134,-18.40931173,-2.253571699,9.527544354,-18.68413114,-19.83351967,-9.026628191,-4.736811752,9.308798848,-0.919728578,-3.801461196,21.08229485,54.86891854,7.2989666,21.44652171,-11.26628625,15.98464999,-14.41664258,-1.769690481,4.551120921,2.027326925,1.26526857,-9.872669035,5.681081994,-3.780691134,7.2989666,93.36394467,11.13338586,25.41929158,-14.1749802,28.62804521,15.83149151,-31.63729531,33.34966019,-17.55618386,-39.54314557,-45.2462845,-18.40931173,21.44652171,11.13338586,146.9385888,55.28848178,10.85322821,20.79826538,59.90345293,29.60873426,0.753408843,-34.82761338,-25.97347898,1.083620396,-2.253571699,-11.26628625,25.41929158,55.28848178,110.5701398,18.28680596,31.2680108,34.45120937,-22.59581789,21.14939126,-43.80890177,12.10017709,1.09037756,9.527544354,15.98464999,-14.1749802,10.85322821,18.28680596,86.09754312,13.53118587,-20.77586245,7.471921597,-29.23097328,7.528769804,-10.74506542,-11.09853949,-18.68413114,-14.41664258,28.62804521,20.79826538,31.2680108,13.53118587,74.0402126,34.84951364,-5.419807647,16.15428071,-20.63009525,-33.4466422,-28.84948067,-19.83351967,-1.769690481,15.83149151,59.90345293,34.45120937,-20.77586245,34.84951364,103.4899705,20.70070981,29.54703324,-40.5686569,1.444996035,-18.93431337,-9.026628191,4.551120921,-31.63729531,29.60873426,-22.59581789,7.471921597,-5.419807647,20.70070981,72.95042223,-19.72617169,9.611650513,-22.32160013,-5.724477527,-4.736811752,2.027326925,33.34966019,0.753408843,21.14939126,-29.23097328,16.15428071,29.54703324,-19.72617169,91.85829809,-6.315752286,20.96865187,10.36909884,9.308798848,1.26526857,-17.55618386,-34.82761338,-43.80890177,7.528769804,-20.63009525,-40.5686569,9.611650513,-6.315752286,72.96276073,classical
classical,66.68075574,23.23148886,4.561978214,-33.54001425,14.23991793,-12.13234785,23.74149407,-27.04127167,17.32527014,-6.094882659,-4.273108616,-1.212881922,-8.258930906,16.68605587,11.57975262,5.859837568,3.057678522,6.901115977,-22.40182493,-13.68826877,11.4208978,-0.989206349,-19.21640981,-2.057787032,-20.94940038,6.126821604,11.57975262,31.9352581,21.12146037,0.215925383,4.010343326,-28.05100076,-3.532470064,2.541007464,1.795576256,-17.15755464,-12.58998134,-15.71109549,0.602307962,5.859837568,21.12146037,30.31558291,13.96328458,-8.841956262,-12.1937934,-3.409962395,2.1377289,-7.582633301,-13.47620883,-0.442832931,-13.66027325,7.288123305,3.057678522,0.215925383,13.96328458,33.56948601,4.246426825,3.126869302,-12.79015743,6.984518455,-14.81893715,-5.88166359,7.62005758,0.85602639,8.532237177,6.901115977,4.010343326,-8.841956262,4.246426825,75.30367648,-13.81557412,6.194985948,-12.60590104,6.868031332,1.354825518,-25.34486129,21.59856024,-3.390710293,-22.40182493,-28.05100076,-12.1937934,3.126869302,-13.81557412,89.40665611,25.83410844,3.31719527,6.209036302,27.35126384,26.49008693,2.242396774,4.028262982,-13.68826877,-3.532470064,-3.409962395,-12.79015743,6.194985948,25.83410844,75.50278228,-0.531838762,20.62111669,18.26447942,-16.2167593,17.07459076,-19.2533805,11.4208978,2.541007464,2.1377289,6.984518455,-12.60590104,3.31719527,-0.531838762,77.63117299,13.87420801,-22.75043646,2.278569083,-34.05162226,6.53118333,-0.989206349,1.795576256,-7.582633301,-14.81893715,6.868031332,6.209036302,20.62111669,13.87420801,55.51712193,6.267817945,-12.90143579,0.941720586,-11.81222989,-19.21640981,-17.15755464,-13.47620883,-5.88166359,1.354825518,27.35126384,18.26447942,-22.75043646,6.267817945,68.89843114,21.59604551,31.15309437,-9.73955526,-2.057787032,-12.58998134,-0.442832931,7.62005758,-25.34486129,26.49008693,-16.2167593,2.278569083,-12.90143579,21.59604551,77.78954216,-14.16935185,19.60466663,-20.94940038,-15.71109549,-13.66027325,0.85602639,21.59856024,2.242396774,17.07459076,-34.05162226,0.941720586,31.15309437,-14.16935185,109.0268022,0.375979048,6.126821604,0.602307962,7.288123305,8.532237177,-3.390710293,4.028262982,-19.2533805,6.53118333,-11.81222989,-9.73955526,19.60466663,0.375979048,60.31596625,classical
classical,69.86510487,25.23164774,6.184042331,-32.29646089,19.25147412,-19.3282339,18.11661722,-30.08303163,15.70433423,-13.16130451,-7.373682246,0.486858948,-1.895951903,19.87528124,8.155906051,5.08132065,5.348254092,7.099567244,-35.57499426,-23.89861588,15.33225696,-2.198333883,-28.94133817,-7.323555546,-16.8990295,16.89634512,8.155906051,27.77679287,17.92766999,0.203742356,14.94039676,-32.091537,-9.634614657,-8.779572661,2.357166696,-15.55640149,-16.02754706,-0.814863362,8.505326018,5.08132065,17.92766999,27.0172636,20.75292822,-1.895590053,-8.929235376,-20.33375475,-5.56992267,-12.41994485,-8.223482544,1.014197396,-2.454028658,15.55434431,5.348254092,0.203742356,20.75292822,45.52715029,1.200569308,4.347092202,-27.03101279,1.470907168,-22.27865967,-0.793620451,17.99952586,-0.410839391,14.68784761,7.099567244,14.94039676,-1.895590053,1.200569308,85.56947268,-37.23469748,8.172978545,-10.96970887,18.15217627,-8.673214935,-30.42020585,19.53718304,-4.115035685,-35.57499426,-32.091537,-8.929235376,4.347092202,-37.23469748,153.0644724,48.03894107,-2.146932894,0.558952188,60.36797379,52.09535103,-9.772106789,-24.84615907,-23.89861588,-9.634614657,-20.33375475,-27.03101279,8.172978545,48.03894107,111.8804929,4.164376448,18.46424153,41.04364533,-18.05074168,26.16473837,-50.16004763,15.33225696,-8.779572661,-5.56992267,1.470907168,-10.96970887,-2.146932894,4.164376448,83.37039876,18.60083417,-24.71333315,9.547373775,-36.4625854,6.632736495,-2.198333883,2.357166696,-12.41994485,-22.27865967,18.15217627,0.558952188,18.46424153,18.60083417,67.70020978,14.70690726,-9.867785328,-5.072578239,-17.22425487,-28.94133817,-15.55640149,-8.223482544,-0.793620451,-8.673214935,60.36797379,41.04364533,-24.71333315,14.70690726,100.3037041,32.28478137,24.08365352,-35.76242481,-7.323555546,-16.02754706,1.014197396,17.99952586,-30.42020585,52.09535103,-18.05074168,9.547373775,-9.867785328,32.28478137,85.63836081,-7.303227211,5.719868807,-16.8990295,-0.814863362,-2.454028658,-0.410839391,19.53718304,-9.772106789,26.16473837,-36.4625854,-5.072578239,24.08365352,-7.303227211,89.01559262,-11.11795653,16.89634512,8.505326018,15.55434431,14.68784761,-4.115035685,-24.84615907,-50.16004763,6.632736495,-17.22425487,-35.76242481,5.719868807,-11.11795653,67.2017439,classical
classical,72.46239101,18.13743053,-11.81741071,-16.76746358,17.57088364,-31.7373419,18.19385597,-25.05837769,0.505120809,-6.969703305,-1.292260363,11.76153357,-7.724049633,45.36088579,-1.213505718,-8.451282367,-21.27470596,-61.12148613,-39.90925511,-45.1455132,-10.64804769,-6.666413087,13.62363809,-8.140593879,13.72616453,-0.411372432,-1.213505718,26.30089564,8.411023761,-13.93919077,3.965110288,-21.49473396,-8.303330271,-16.40980099,-0.257116112,-13.16351823,8.476149007,-1.728889259,17.90368357,-8.451282367,8.411023761,26.80665771,23.69672245,1.122018423,13.1700746,-1.489771453,11.86217375,-2.982257606,-5.618586631,4.706671052,-14.5746282,5.275065306,-21.27470596,-13.93919077,23.69672245,69.16192535,37.73157924,29.47369723,43.20738016,38.78194735,-1.405141537,15.2215377,-20.28260787,-14.55420254,-36.35761115,-61.12148613,3.965110288,1.122018423,37.73157924,139.585894,62.84667625,89.93717091,9.385664776,18.80858025,-16.859043,5.611192138,-13.16003657,-15.10961332,-39.90925511,-21.49473396,13.1700746,29.47369723,62.84667625,154.3821982,46.85859922,39.59318553,15.98912083,-17.69704121,25.30315223,-12.46116575,20.07901642,-45.1455132,-8.303330271,-1.489771453,43.20738016,89.93717091,46.85859922,145.4211188,34.97026828,21.98535038,22.80001922,-33.20160343,20.90951957,-42.06092322,-10.64804769,-16.40980099,11.86217375,38.78194735,9.385664776,39.59318553,34.97026828,96.35130947,29.07432572,2.142449833,1.008369488,-23.01443957,-2.89522042,-6.666413087,-0.257116112,-2.982257606,-1.405141537,18.80858025,15.98912083,21.98535038,29.07432572,74.90437011,37.8319755,-3.303374099,11.93347091,-5.672547474,13.62363809,-13.16351823,-5.618586631,15.2215377,-16.859043,-17.69704121,22.80001922,2.142449833,37.8319755,115.5098881,11.33268426,15.05171689,-26.62226391,-8.140593879,8.476149007,4.706671052,-20.28260787,5.611192138,25.30315223,-33.20160343,1.008369488,-3.303374099,11.33268426,123.9244354,1.689500303,60.05111652,13.72616453,-1.728889259,-14.5746282,-14.55420254,-13.16003657,-12.46116575,20.90951957,-23.01443957,11.93347091,15.05171689,1.689500303,143.9610623,8.17158564,-0.411372432,17.90368357,5.275065306,-36.35761115,-15.10961332,20.07901642,-42.06092322,-2.89522042,-5.672547474,-26.62226391,60.05111652,8.17158564,120.5487099,classical
classical,74.34791739,17.44027885,-11.61932709,-14.96774979,16.29683107,-34.80346489,18.06564859,-24.93536128,-0.577707084,-5.805209532,-5.16984207,9.779291789,-10.31032365,45.0916523,-0.117406923,-4.930911251,-14.98438086,-60.79264032,-47.88617573,-44.90246209,2.963341259,4.856699405,14.22155466,-20.45639487,12.71551467,2.277717207,-0.117406923,27.98330101,8.118795482,-20.00216381,-1.553260597,-19.215501,-10.71708756,-14.35623761,5.470119084,-13.5456247,5.683030753,-1.013240433,26.62643942,-4.930911251,8.118795482,25.18263401,21.62623626,1.69738828,15.81767831,-5.239202539,2.560908919,-7.802565995,-6.491065579,7.095210369,-5.855251989,9.604366316,-14.98438086,-20.00216381,21.62623626,79.11090593,53.49824625,36.6818186,39.01201302,12.47422028,-26.8803822,11.85008843,-8.550053786,5.253481096,-44.65338937,-60.79264032,-1.553260597,1.69738828,53.49824625,157.4594625,75.72872031,98.40811644,-6.335792435,-11.1270856,-16.85211485,27.52529741,-4.836648387,-30.7087511,-47.88617573,-19.215501,15.81767831,36.6818186,75.72872031,173.2116251,56.56418407,26.56421418,-2.463519894,-14.8720537,49.15103006,-9.834023896,8.563611793,-44.90246209,-10.71708756,-5.239202539,39.01201302,98.40811644,56.56418407,150.0271042,19.28489184,1.406684744,22.71782506,-8.686988339,22.32943262,-47.00289715,2.963341259,-14.35623761,2.560908919,12.47422028,-6.335792435,26.56421418,19.28489184,97.71881349,38.86872741,-7.757925381,14.99611764,-21.38002921,10.30499829,4.856699405,5.470119084,-7.802565995,-26.8803822,-11.1270856,-2.463519894,1.406684744,38.86872741,90.97873507,31.16047663,-2.308882501,8.120345871,14.52871705,14.22155466,-13.5456247,-6.491065579,11.85008843,-16.85211485,-14.8720537,22.71782506,-7.757925381,31.16047663,109.9458078,-0.034929311,15.81883486,-25.10955003,-20.45639487,5.683030753,7.095210369,-8.550053786,27.52529741,49.15103006,-8.686988339,14.99611764,-2.308882501,-0.034929311,113.8060196,-25.10665503,42.03098317,12.71551467,-1.013240433,-5.855251989,5.253481096,-4.836648387,-9.834023896,22.32943262,-21.38002921,8.120345871,15.81883486,-25.10665503,131.3477001,-5.464005947,2.277717207,26.62643942,9.604366316,-44.65338937,-30.7087511,8.563611793,-47.00289715,10.30499829,14.52871705,-25.10955003,42.03098317,-5.464005947,125.9762693,classical
classical,71.0360273,16.25387821,-1.141855995,-10.2016813,23.46963542,-29.42863004,28.99255996,-22.1138099,5.127572349,0.778023022,-6.526600683,6.536390308,-6.176094098,46.71050574,-16.55368448,-24.60383324,-3.714121534,-26.10000585,3.406004897,0.30702955,-13.76767435,-22.33164126,-1.812917473,-30.09343314,24.17503665,-3.422638404,-16.55368448,56.50526551,14.45526806,-28.25208077,0.957558704,10.20714585,-6.368261546,-34.27279698,-49.01814479,-34.61147639,57.68426108,-50.39898451,14.77436272,-24.60383324,14.45526806,51.77401128,29.91178238,7.316104589,11.34912222,-20.69613623,1.368418036,10.27321152,-3.794390434,22.55409826,-9.488898669,11.19984292,-3.714121534,-28.25208077,29.91178238,86.84402155,27.83782291,-6.371638046,-17.64284099,15.16913532,21.24411871,32.4485236,-16.32275837,39.21551406,-14.21309126,-26.10000585,0.957558704,7.316104589,27.83782291,106.7714311,-36.82967232,13.41215911,34.06236137,71.0846445,12.16438168,-30.47185724,-2.196499715,11.8292691,3.406004897,10.20714585,11.34912222,-6.371638046,-36.82967232,173.0245522,6.040047495,12.98659691,-10.16174195,-38.66334859,45.3857443,-24.14932392,12.71045182,0.30702955,-6.368261546,-20.69613623,-17.64284099,13.41215911,6.040047495,169.267905,42.85386499,5.174616265,35.17406399,-39.55202503,44.31623104,-37.5834706,-13.76767435,-34.27279698,1.368418036,15.16913532,34.06236137,12.98659691,42.85386499,160.081637,139.2830073,11.5985118,-39.37515052,6.467800625,18.94619395,-22.33164126,-49.01814479,10.27321152,21.24411871,71.0846445,-10.16174195,5.174616265,139.2830073,287.0044203,56.97290432,-126.3341479,61.78416401,24.01379553,-1.812917473,-34.61147639,-3.794390434,32.4485236,12.16438168,-38.66334859,35.17406399,11.5985118,56.97290432,137.5494031,-12.74991872,54.5502698,-29.73900094,-30.09343314,57.68426108,22.55409826,-16.32275837,-30.47185724,45.3857443,-39.55202503,-39.37515052,-126.3341479,-12.74991872,247.5329425,-71.66175433,7.609423027,24.17503665,-50.39898451,-9.488898669,39.21551406,-2.196499715,-24.14932392,44.31623104,6.467800625,61.78416401,54.5502698,-71.66175433,194.4787897,-0.720169811,-3.422638404,14.77436272,11.19984292,-14.21309126,11.8292691,12.71045182,-37.5834706,18.94619395,24.01379553,-29.73900094,7.609423027,-0.720169811,116.3900399,classical
classical,71.76561949,20.23510669,-3.411973435,-8.252272919,22.52332419,-25.57597316,22.58101804,-28.9246114,-5.801019533,-2.50274292,-0.183988141,4.384235619,-7.131322997,37.15434624,-12.39959842,-25.27140001,-5.348709836,-25.46755285,7.125417148,-0.849751003,-3.298164741,-24.69613498,0.618885027,-25.47607032,13.57782144,-7.320926317,-12.39959842,38.07607887,25.56103663,-17.44832789,-4.523919136,-4.41940504,5.185778275,-19.60051629,-11.80321802,-12.94992756,28.58214446,-21.03578267,9.241044924,-25.27140001,25.56103663,65.57731023,26.01227604,-9.911965247,-3.321086753,-28.23359861,-11.06465206,-9.589375283,1.208936108,65.7447949,-19.43132846,10.79507527,-5.348709836,-17.44832789,26.01227604,75.76702726,32.83623289,-5.843104831,-29.38920785,6.442953329,8.458857753,30.81860541,9.950435457,26.76661832,-20.58870678,-25.46755285,-4.523919136,-9.911965247,32.83623289,117.1862139,15.04003484,50.59791746,33.38305448,63.49714648,17.36415365,-14.92128765,12.36937296,-7.467443021,7.125417148,-4.41940504,-3.321086753,-5.843104831,15.04003484,157.8257031,31.44884855,67.95808499,33.30144775,-39.66584335,-13.52144069,-31.08546737,38.75852892,-0.849751003,5.185778275,-28.23359861,-29.38920785,50.59791746,31.44884855,239.4334305,92.90958926,11.80365973,14.69808633,-40.64713561,-18.76896763,-41.7105111,-3.298164741,-19.60051629,-11.06465206,6.442953329,33.38305448,67.95808499,92.90958926,188.836795,105.3817927,-12.69267893,-21.39476424,-41.03439432,17.88700542,-24.69613498,-11.80321802,-9.589375283,8.458857753,63.49714648,33.30144775,11.80365973,105.3817927,185.911704,29.96634904,-57.36203766,8.755336174,26.92506252,0.618885027,-12.94992756,1.208936108,30.81860541,17.36415365,-39.66584335,14.69808633,-12.69267893,29.96634904,113.4962526,26.58495872,30.18088423,-33.15927764,-25.47607032,28.58214446,65.7447949,9.950435457,-14.92128765,-13.52144069,-40.64713561,-21.39476424,-57.36203766,26.58495872,235.3422604,-1.880583333,21.09269852,13.57782144,-21.03578267,-19.43132846,26.76661832,12.36937296,-31.08546737,-18.76896763,-41.03439432,8.755336174,30.18088423,-1.880583333,157.1126153,0.173220632,-7.320926317,9.241044924,10.79507527,-20.58870678,-7.467443021,38.75852892,-41.7105111,17.88700542,26.92506252,-33.15927764,21.09269852,0.173220632,130.8343245,classical
classical,70.76166895,23.65821672,-12.76362179,-17.5067922,26.21133234,-30.46647626,17.56680295,-25.35205521,-3.114611398,4.489996583,-2.973997093,-2.613758376,-5.323030592,15.13103202,-2.295569767,5.864137951,5.246601085,-12.36350739,-3.107131822,-20.60100724,-14.16400246,-7.144948436,4.372333674,-0.121556469,-3.32520203,1.273098917,-2.295569767,15.68575202,9.520807308,-0.888650143,2.408145769,-10.69394059,-2.104338205,-17.64089523,-4.883088133,0.805217322,-5.28416048,1.551998255,0.771182419,5.864137951,9.520807308,28.43304217,19.92997403,-24.5722016,7.694988888,-39.9812516,-18.0018298,-15.25138874,-2.330279261,6.213044582,-9.02432466,5.837385137,5.246601085,-0.888650143,19.92997403,32.43112446,-11.06593609,-6.979544738,-19.07284882,-2.878557291,-19.82377287,8.121086085,-3.179021537,-0.10244758,-4.554347342,-12.36350739,2.408145769,-24.5722016,-11.06593609,58.63579394,-20.21849711,59.57151187,10.02792516,14.40273007,8.387714919,-13.33584764,13.20046121,-11.83179678,-3.107131822,-10.69394059,7.694988888,-6.979544738,-20.21849711,95.21828897,-28.07455757,29.61751672,25.12658931,-35.38492182,41.36896083,-28.24921204,19.02044117,-20.60100724,-2.104338205,-39.9812516,-19.07284882,59.57151187,-28.07455757,138.4234518,51.62980239,12.69704193,26.56362585,-28.83705199,27.8272293,-38.15701918,-14.16400246,-17.64089523,-18.0018298,-2.878557291,10.02792516,29.61751672,51.62980239,100.2650871,39.27509441,-8.759512416,25.57342261,-8.68619955,-13.11704659,-7.144948436,-4.883088133,-15.25138874,-19.82377287,14.40273007,25.12658931,12.69704193,39.27509441,69.3234216,11.48468872,14.30178725,0.740964965,6.485122728,4.372333674,0.805217322,-2.330279261,8.121086085,8.387714919,-35.38492182,26.56362585,-8.759512416,11.48468872,69.66695766,0.865479967,20.57570904,-22.05416549,-0.121556469,-5.28416048,6.213044582,-3.179021537,-13.33584764,41.36896083,-28.83705199,25.57342261,14.30178725,0.865479967,97.36009158,-14.65168701,-2.757781635,-3.32520203,1.551998255,-9.02432466,-0.10244758,13.20046121,-28.24921204,27.8272293,-8.68619955,0.740964965,20.57570904,-14.65168701,63.11164864,11.02093998,1.273098917,0.771182419,5.837385137,-4.554347342,-11.83179678,19.02044117,-38.15701918,-13.11704659,6.485122728,-22.05416549,-2.757781635,11.02093998,65.69966872,classical
